,RA_FREQ,RA_FREQ,MID_FREQ,MID_FREQ,LC3_FREQ,LC3_FREQ,RC3_FREQ,RC3_FREQ,AB3_FREQ,AB3_FREQ,%AST,%AST,USG%,USG%,AST/TO,AST/TO,%OREB,%OREB,%DREB,%DREB,%STL,%STL,%BLK,%BLK
,mean,median,mean,median,mean,median,mean,median,mean,median,mean,median,mean,median,mean,median,mean,median,mean,median,mean,median,mean,median
Cluster,,,,,,,,,,,,,,,,,,,,,,,,
0,0.20442844013963232,0.1989547100292633,0.0940782871105795,0.08782291962799285,0.04419029031484874,0.04389144015250856,0.036493536567094635,0.03782738134427125,0.362775974958769,0.3807102554276519,0.3245416666666667,0.30525,0.180875,0.18225000000000002,2.6883333333333335,2.6416666666666666,0.0935,0.06875,0.151375,0.14375,0.23983333333333334,0.22749999999999998,0.12095833333333333,0.10450000000000001
1,0.24327635612969262,0.21624602091859937,0.10327098396047797,0.1021424885475617,0.06525068698343126,0.06746915308817229,0.05841863795421855,0.05833333333333333,0.346161901538797,0.3647187055669401,0.14873518518518516,0.15066666666666667,0.20766111111111113,0.21766666666666667,1.3374814814814815,1.2440000000000002,0.14900925925925926,0.14825,0.19755555555555557,0.19924999999999998,0.17174259259259259,0.1686,0.14510925925925927,0.14750000000000002
2,0.43101043796093824,0.38609850194588446,0.07160001601399124,0.07473866697633745,0.055230090708106395,0.05201204028800134,0.06602526428246981,0.0694173873568772,0.15164572349546757,0.16877446674959498,0.16804761904761903,0.1675,0.16178571428571428,0.169,1.9278571428571427,1.7166666666666668,0.24070238095238095,0.22099999999999997,0.19474999999999998,0.19574999999999998,0.24296428571428572,0.23066666666666666,0.2678214285714286,0.23866666666666667
3,0.4431392647391374,0.4885217974602838,0.027497586973889435,0.0241121747971063,0.065020425469953,0.06934821318382961,0.07068939518392049,0.07955754188630901,0.217534302293098,0.22194623027469315,0.11166666666666665,0.096,0.17933333333333334,0.176,1.1866666666666668,1.11,0.36833333333333335,0.334,0.3185,0.3425,0.17766666666666667,0.1855,0.31483333333333335,0.2475
4,0.7900298993108078,0.7654098224655717,0.008369273754726717,0.007481060606060607,0.005218997406497407,0.0016891891891891895,0.0005630630630630632,0.0,0.0013244691816120388,0.0017006802721088435,0.102,0.1125,0.127,0.128,1.1749999999999998,1.385,0.47333333333333333,0.4765,0.25566666666666665,0.257,0.13683333333333333,0.14700000000000002,0.5281666666666667,0.5305
5,0.22701532391702925,0.21949983554938995,0.07426777318823638,0.07682891493277055,0.1359347168256541,0.12704193225406335,0.10978992461020054,0.10648301493676138,0.29981706049842327,0.33509610058950445,0.1109375,0.10999999999999999,0.153625,0.15300000000000002,1.74125,1.685,0.1660625,0.1685,0.159,0.15300000000000002,0.1916875,0.189,0.1325,0.11725
